,Reference Area,Time Period,Sex,Age group,Units of measurement,Observation Value,Year,Value,Notes,Continent
12150,Mauritius,2013,All genders,Not applicable,Percent,1.76145,2000,84.3,,Africa
12151,Mauritius,2013,All genders,Not applicable,Percent,1.76145,1990,79.9,,Africa
12152,Mauritius,2013,Male,Not applicable,Percent,2.37712,2011,88.8,,Africa
12153,Mauritius,2013,Male,Not applicable,Percent,2.37712,2010,88.5,,Africa
12154,Mauritius,2013,Male,Not applicable,Percent,2.37712,2000,84.3,,Africa
12155,Mauritius,2013,Male,Not applicable,Percent,2.37712,1990,79.9,,Africa
12156,Mauritius,2013,Female,Not applicable,Percent,1.13124,2011,88.8,,Africa
12157,Mauritius,2013,Female,Not applicable,Percent,1.13124,2010,88.5,,Africa
12158,Mauritius,2013,Female,Not applicable,Percent,1.13124,2000,84.3,,Africa
12159,Mauritius,2013,Female,Not applicable,Percent,1.13124,1990,79.9,,Africa
12160,Mauritius,2012,Female,Not applicable,Percent,2.3888599999999998,2011,88.8,,Africa
12161,Mauritius,2012,Female,Not applicable,Percent,2.3888599999999998,2010,88.5,,Africa
12162,Mauritius,2012,Female,Not applicable,Percent,2.3888599999999998,2000,84.3,,Africa
12163,Mauritius,2012,Female,Not applicable,Percent,2.3888599999999998,1990,79.9,,Africa
12164,Mauritius,2012,Male,Not applicable,Percent,5.94417,2011,88.8,,Africa
12165,Mauritius,2012,Male,Not applicable,Percent,5.94417,2010,88.5,,Africa
12166,Mauritius,2012,Male,Not applicable,Percent,5.94417,2000,84.3,,Africa
12167,Mauritius,2012,Male,Not applicable,Percent,5.94417,1990,79.9,,Africa
12168,Mauritius,2012,All genders,Not applicable,Percent,4.19319,2011,88.8,,Africa
12169,Mauritius,2012,All genders,Not applicable,Percent,4.19319,2010,88.5,,Africa
12170,Mauritius,2012,All genders,Not applicable,Percent,4.19319,2000,84.3,,Africa
12171,Mauritius,2012,All genders,Not applicable,Percent,4.19319,1990,79.9,,Africa
12172,Mauritius,2011,All genders,Not applicable,Percent,2.6611,2011,88.8,,Africa
12173,Mauritius,2011,All genders,Not applicable,Percent,2.6611,2010,88.5,,Africa
12174,Mauritius,2011,All genders,Not applicable,Percent,2.6611,2000,84.3,,Africa
12175,Mauritius,2011,All genders,Not applicable,Percent,2.6611,1990,79.9,,Africa
12176,Mauritius,2011,Male,Not applicable,Percent,2.8684,2011,88.8,,Africa
12177,Mauritius,2011,Male,Not applicable,Percent,2.8684,2010,88.5,,Africa
12178,Mauritius,2011,Male,Not applicable,Percent,2.8684,2000,84.3,,Africa
12179,Mauritius,2011,Male,Not applicable,Percent,2.8684,1990,79.9,,Africa
12180,Mauritius,2011,Female,Not applicable,Percent,2.4567900000000003,2011,88.8,,Africa
12181,Mauritius,2011,Female,Not applicable,Percent,2.4567900000000003,2010,88.5,,Africa
12182,Mauritius,2011,Female,Not applicable,Percent,2.4567900000000003,2000,84.3,,Africa
12183,Mauritius,2011,Female,Not applicable,Percent,2.4567900000000003,1990,79.9,,Africa
12184,Mauritius,2010,Female,Not applicable,Percent,2.34817,2011,88.8,,Africa
12185,Mauritius,2010,Female,Not applicable,Percent,2.34817,2010,88.5,,Africa
12186,Mauritius,2010,Female,Not applicable,Percent,2.34817,2000,84.3,,Africa
12187,Mauritius,2010,Female,Not applicable,Percent,2.34817,1990,79.9,,Africa
12188,Mauritius,2010,Male,Not applicable,Percent,2.84916,2011,88.8,,Africa
12189,Mauritius,2010,Male,Not applicable,Percent,2.84916,2010,88.5,,Africa
12190,Mauritius,2010,Male,Not applicable,Percent,2.84916,2000,84.3,,Africa
12191,Mauritius,2010,Male,Not applicable,Percent,2.84916,1990,79.9,,Africa
12192,Mauritius,2010,All genders,Not applicable,Percent,2.60447,2011,88.8,,Africa
12193,Mauritius,2010,All genders,Not applicable,Percent,2.60447,2010,88.5,,Africa
12194,Mauritius,2010,All genders,Not applicable,Percent,2.60447,2000,84.3,,Africa
12195,Mauritius,2010,All genders,Not applicable,Percent,2.60447,1990,79.9,,Africa
12196,Mauritius,2009,All genders,Not applicable,Percent,2.23263,2011,88.8,,Africa
12197,Mauritius,2009,All genders,Not applicable,Percent,2.23263,2010,88.5,,Africa
12198,Mauritius,2009,All genders,Not applicable,Percent,2.23263,2000,84.3,,Africa
12199,Mauritius,2009,All genders,Not applicable,Percent,2.23263,1990,79.9,,Africa
12200,Mauritius,2009,Male,Not applicable,Percent,1.50177,2011,88.8,,Africa
12201,Mauritius,2009,Male,Not applicable,Percent,1.50177,2010,88.5,,Africa
12202,Mauritius,2009,Male,Not applicable,Percent,1.50177,2000,84.3,,Africa
12203,Mauritius,2009,Male,Not applicable,Percent,1.50177,1990,79.9,,Africa
12204,Mauritius,2009,Female,Not applicable,Percent,2.96956,2011,88.8,,Africa
12205,Mauritius,2009,Female,Not applicable,Percent,2.96956,2010,88.5,,Africa
12206,Mauritius,2009,Female,Not applicable,Percent,2.96956,2000,84.3,,Africa
12207,Mauritius,2009,Female,Not applicable,Percent,2.96956,1990,79.9,,Africa
12208,Mauritius,2008,Female,Not applicable,Percent,1.81415,2011,88.8,,Africa
12209,Mauritius,2008,Female,Not applicable,Percent,1.81415,2010,88.5,,Africa
12210,Mauritius,2008,Female,Not applicable,Percent,1.81415,2000,84.3,,Africa
12211,Mauritius,2008,Female,Not applicable,Percent,1.81415,1990,79.9,,Africa
12212,Mauritius,2008,Male,Not applicable,Percent,5.75605,2011,88.8,,Africa
12213,Mauritius,2008,Male,Not applicable,Percent,5.75605,2010,88.5,,Africa
12214,Mauritius,2008,Male,Not applicable,Percent,5.75605,2000,84.3,,Africa
12215,Mauritius,2008,Male,Not applicable,Percent,5.75605,1990,79.9,,Africa
12216,Mauritius,2008,All genders,Not applicable,Percent,3.83132,2011,88.8,,Africa
12217,Mauritius,2008,All genders,Not applicable,Percent,3.83132,2010,88.5,,Africa
12218,Mauritius,2008,All genders,Not applicable,Percent,3.83132,2000,84.3,,Africa
12219,Mauritius,2008,All genders,Not applicable,Percent,3.83132,1990,79.9,,Africa
12220,Mauritius,2007,All genders,Not applicable,Percent,2.7457599999999998,2011,88.8,,Africa
12221,Mauritius,2007,All genders,Not applicable,Percent,2.7457599999999998,2010,88.5,,Africa
12222,Mauritius,2007,All genders,Not applicable,Percent,2.7457599999999998,2000,84.3,,Africa
12223,Mauritius,2007,All genders,Not applicable,Percent,2.7457599999999998,1990,79.9,,Africa
12224,Mauritius,2007,Male,Not applicable,Percent,1.43638,2011,88.8,,Africa
12225,Mauritius,2007,Male,Not applicable,Percent,1.43638,2010,88.5,,Africa
12226,Mauritius,2007,Male,Not applicable,Percent,1.43638,2000,84.3,,Africa
12227,Mauritius,2007,Male,Not applicable,Percent,1.43638,1990,79.9,,Africa
12228,Mauritius,2007,Female,Not applicable,Percent,4.07824,2011,88.8,,Africa
12229,Mauritius,2007,Female,Not applicable,Percent,4.07824,2010,88.5,,Africa
12230,Mauritius,2007,Female,Not applicable,Percent,4.07824,2000,84.3,,Africa
12231,Mauritius,2007,Female,Not applicable,Percent,4.07824,1990,79.9,,Africa
12232,Mauritius,2006,Female,Not applicable,Percent,2.7008400000000004,2011,88.8,,Africa
12233,Mauritius,2006,Female,Not applicable,Percent,2.7008400000000004,2010,88.5,,Africa
12234,Mauritius,2006,Female,Not applicable,Percent,2.7008400000000004,2000,84.3,,Africa
12235,Mauritius,2006,Female,Not applicable,Percent,2.7008400000000004,1990,79.9,,Africa
12236,Mauritius,2006,Male,Not applicable,Percent,2.36219,2011,88.8,,Africa
12237,Mauritius,2006,Male,Not applicable,Percent,2.36219,2010,88.5,,Africa
12238,Mauritius,2006,Male,Not applicable,Percent,2.36219,2000,84.3,,Africa
12239,Mauritius,2006,Male,Not applicable,Percent,2.36219,1990,79.9,,Africa
12240,Mauritius,2006,All genders,Not applicable,Percent,2.52871,2011,88.8,,Africa
12241,Mauritius,2006,All genders,Not applicable,Percent,2.52871,2010,88.5,,Africa
12242,Mauritius,2006,All genders,Not applicable,Percent,2.52871,2000,84.3,,Africa
12243,Mauritius,2006,All genders,Not applicable,Percent,2.52871,1990,79.9,,Africa
12244,Mauritius,2005,Male,Not applicable,Percent,3.5109,2011,88.8,,Africa
12245,Mauritius,2005,Male,Not applicable,Percent,3.5109,2010,88.5,,Africa
12246,Mauritius,2005,Male,Not applicable,Percent,3.5109,2000,84.3,,Africa
12247,Mauritius,2005,Male,Not applicable,Percent,3.5109,1990,79.9,,Africa
12248,Mauritius,2005,All genders,Not applicable,Percent,2.29101,2011,88.8,,Africa
12249,Mauritius,2005,All genders,Not applicable,Percent,2.29101,2010,88.5,,Africa
12250,Mauritius,2005,All genders,Not applicable,Percent,2.29101,2000,84.3,,Africa
12251,Mauritius,2005,All genders,Not applicable,Percent,2.29101,1990,79.9,,Africa
12252,Mauritius,2005,Female,Not applicable,Percent,1.03004,2011,88.8,,Africa
12253,Mauritius,2005,Female,Not applicable,Percent,1.03004,2010,88.5,,Africa
12254,Mauritius,2005,Female,Not applicable,Percent,1.03004,2000,84.3,,Africa
12255,Mauritius,2005,Female,Not applicable,Percent,1.03004,1990,79.9,,Africa
12256,Mauritius,2004,All genders,Not applicable,Percent,4.130380000000001,2011,88.8,,Africa
12257,Mauritius,2004,All genders,Not applicable,Percent,4.130380000000001,2010,88.5,,Africa
12258,Mauritius,2004,All genders,Not applicable,Percent,4.130380000000001,2000,84.3,,Africa
12259,Mauritius,2004,All genders,Not applicable,Percent,4.130380000000001,1990,79.9,,Africa
12260,Mauritius,2004,Female,Not applicable,Percent,3.71044,2011,88.8,,Africa
12261,Mauritius,2004,Female,Not applicable,Percent,3.71044,2010,88.5,,Africa
12262,Mauritius,2004,Female,Not applicable,Percent,3.71044,2000,84.3,,Africa
12263,Mauritius,2004,Female,Not applicable,Percent,3.71044,1990,79.9,,Africa
12264,Mauritius,2004,Male,Not applicable,Percent,4.54416,2011,88.8,,Africa
12265,Mauritius,2004,Male,Not applicable,Percent,4.54416,2010,88.5,,Africa
12266,Mauritius,2004,Male,Not applicable,Percent,4.54416,2000,84.3,,Africa
12267,Mauritius,2004,Male,Not applicable,Percent,4.54416,1990,79.9,,Africa
12268,Mauritius,2003,Male,Not applicable,Percent,2.53171,2011,88.8,,Africa
12269,Mauritius,2003,Male,Not applicable,Percent,2.53171,2010,88.5,,Africa
12270,Mauritius,2003,Male,Not applicable,Percent,2.53171,2000,84.3,,Africa
12271,Mauritius,2003,Male,Not applicable,Percent,2.53171,1990,79.9,,Africa
12272,Mauritius,2003,Female,Not applicable,Percent,2.37581,2011,88.8,,Africa
12273,Mauritius,2003,Female,Not applicable,Percent,2.37581,2010,88.5,,Africa
12274,Mauritius,2003,Female,Not applicable,Percent,2.37581,2000,84.3,,Africa
12275,Mauritius,2003,Female,Not applicable,Percent,2.37581,1990,79.9,,Africa
12276,Mauritius,2003,All genders,Not applicable,Percent,2.4523,2011,88.8,,Africa
12277,Mauritius,2003,All genders,Not applicable,Percent,2.4523,2010,88.5,,Africa
12278,Mauritius,2003,All genders,Not applicable,Percent,2.4523,2000,84.3,,Africa
12279,Mauritius,2003,All genders,Not applicable,Percent,2.4523,1990,79.9,,Africa
12280,Mauritius,2002,All genders,Not applicable,Percent,1.6114,2011,88.8,,Africa
12281,Mauritius,2002,All genders,Not applicable,Percent,1.6114,2010,88.5,,Africa
12282,Mauritius,2002,All genders,Not applicable,Percent,1.6114,2000,84.3,,Africa
12283,Mauritius,2002,All genders,Not applicable,Percent,1.6114,1990,79.9,,Africa
12284,Mauritius,2002,Female,Not applicable,Percent,1.47765,2011,88.8,,Africa
12285,Mauritius,2002,Female,Not applicable,Percent,1.47765,2010,88.5,,Africa
12286,Mauritius,2002,Female,Not applicable,Percent,1.47765,2000,84.3,,Africa
12287,Mauritius,2002,Female,Not applicable,Percent,1.47765,1990,79.9,,Africa
12288,Mauritius,2002,Male,Not applicable,Percent,1.73187,2011,88.8,,Africa
12289,Mauritius,2002,Male,Not applicable,Percent,1.73187,2010,88.5,,Africa
12290,Mauritius,2002,Male,Not applicable,Percent,1.73187,2000,84.3,,Africa
12291,Mauritius,2002,Male,Not applicable,Percent,1.73187,1990,79.9,,Africa
12292,Mauritius,2001,Male,Not applicable,Percent,5.11413,2011,88.8,,Africa
12293,Mauritius,2001,Male,Not applicable,Percent,5.11413,2010,88.5,,Africa
12294,Mauritius,2001,Male,Not applicable,Percent,5.11413,2000,84.3,,Africa
12295,Mauritius,2001,Male,Not applicable,Percent,5.11413,1990,79.9,,Africa
12296,Mauritius,2001,Female,Not applicable,Percent,2.19303,2011,88.8,,Africa
12297,Mauritius,2001,Female,Not applicable,Percent,2.19303,2010,88.5,,Africa
12298,Mauritius,2001,Female,Not applicable,Percent,2.19303,2000,84.3,,Africa
12299,Mauritius,2001,Female,Not applicable,Percent,2.19303,1990,79.9,,Africa
12300,Mauritius,2001,All genders,Not applicable,Percent,3.67965,2011,88.8,,Africa
12301,Mauritius,2001,All genders,Not applicable,Percent,3.67965,2010,88.5,,Africa
12302,Mauritius,2001,All genders,Not applicable,Percent,3.67965,2000,84.3,,Africa
12303,Mauritius,2001,All genders,Not applicable,Percent,3.67965,1990,79.9,,Africa
12304,Mauritius,2000,All genders,Not applicable,Percent,2.57921,2011,88.8,,Africa
12305,Mauritius,2000,All genders,Not applicable,Percent,2.57921,2010,88.5,,Africa
12306,Mauritius,2000,All genders,Not applicable,Percent,2.57921,2000,84.3,,Africa
12307,Mauritius,2000,All genders,Not applicable,Percent,2.57921,1990,79.9,,Africa
12308,Mauritius,2000,Female,Not applicable,Percent,2.1669099999999997,2011,88.8,,Africa
12309,Mauritius,2000,Female,Not applicable,Percent,2.1669099999999997,2010,88.5,,Africa
12310,Mauritius,2000,Female,Not applicable,Percent,2.1669099999999997,2000,84.3,,Africa
12311,Mauritius,2000,Female,Not applicable,Percent,2.1669099999999997,1990,79.9,,Africa
12312,Mauritius,2000,Male,Not applicable,Percent,2.99073,2011,88.8,,Africa
12313,Mauritius,2000,Male,Not applicable,Percent,2.99073,2010,88.5,,Africa
12314,Mauritius,2000,Male,Not applicable,Percent,2.99073,2000,84.3,,Africa
12315,Mauritius,2000,Male,Not applicable,Percent,2.99073,1990,79.9,,Africa
12316,Mauritius,1999,Male,Not applicable,Percent,0.96365,2011,88.8,,Africa
12317,Mauritius,1999,Male,Not applicable,Percent,0.96365,2010,88.5,,Africa
12318,Mauritius,1999,Male,Not applicable,Percent,0.96365,2000,84.3,,Africa
12319,Mauritius,1999,Male,Not applicable,Percent,0.96365,1990,79.9,,Africa
12320,Mauritius,1999,Female,Not applicable,Percent,2.15258,2011,88.8,,Africa
12321,Mauritius,1999,Female,Not applicable,Percent,2.15258,2010,88.5,,Africa
12322,Mauritius,1999,Female,Not applicable,Percent,2.15258,2000,84.3,,Africa
12323,Mauritius,1999,Female,Not applicable,Percent,2.15258,1990,79.9,,Africa
12324,Mauritius,1999,All genders,Not applicable,Percent,1.54913,2011,88.8,,Africa
12325,Mauritius,1999,All genders,Not applicable,Percent,1.54913,2010,88.5,,Africa
12326,Mauritius,1999,All genders,Not applicable,Percent,1.54913,2000,84.3,,Africa
12327,Mauritius,1999,All genders,Not applicable,Percent,1.54913,1990,79.9,,Africa
12328,Mauritius,1998,All genders,Not applicable,Percent,1.86999,2011,88.8,,Africa
12329,Mauritius,1998,All genders,Not applicable,Percent,1.86999,2010,88.5,,Africa
12330,Mauritius,1998,All genders,Not applicable,Percent,1.86999,2000,84.3,,Africa
12331,Mauritius,1998,All genders,Not applicable,Percent,1.86999,1990,79.9,,Africa
12332,Mauritius,1998,Female,Not applicable,Percent,1.15754,2011,88.8,,Africa
12333,Mauritius,1998,Female,Not applicable,Percent,1.15754,2010,88.5,,Africa
12334,Mauritius,1998,Female,Not applicable,Percent,1.15754,2000,84.3,,Africa
12335,Mauritius,1998,Female,Not applicable,Percent,1.15754,1990,79.9,,Africa
12336,Mauritius,1998,Male,Not applicable,Percent,2.56298,2011,88.8,,Africa
12337,Mauritius,1998,Male,Not applicable,Percent,2.56298,2010,88.5,,Africa
12338,Mauritius,1998,Male,Not applicable,Percent,2.56298,2000,84.3,,Africa
12339,Mauritius,1998,Male,Not applicable,Percent,2.56298,1990,79.9,,Africa
12340,Mexico,2012,All genders,Not applicable,Percent,5.42703,2011,93.5,,North America
12341,Mexico,2012,All genders,Not applicable,Percent,5.42703,2010,93.1,,North America
12342,Mexico,2012,All genders,Not applicable,Percent,5.42703,2009,93.4,,North America
12343,Mexico,2012,All genders,Not applicable,Percent,5.42703,2008,92.9,,North America
12344,Mexico,2012,All genders,Not applicable,Percent,5.42703,2007,92.8,,North America
12345,Mexico,2012,All genders,Not applicable,Percent,5.42703,2006,91.7,,North America
12346,Mexico,2012,All genders,Not applicable,Percent,5.42703,2005,91.6,,North America
12347,Mexico,2012,All genders,Not applicable,Percent,5.42703,2004,91.0,,North America
12348,Mexico,2012,All genders,Not applicable,Percent,5.42703,2002,90.3,,North America
12349,Mexico,2012,All genders,Not applicable,Percent,5.42703,2000,90.5,,North America
12350,Mexico,2012,All genders,Not applicable,Percent,5.42703,1990,87.6,,North America
12351,Mexico,2012,Male,Not applicable,Percent,6.41209,2011,93.5,,North America
12352,Mexico,2012,Male,Not applicable,Percent,6.41209,2010,93.1,,North America
12353,Mexico,2012,Male,Not applicable,Percent,6.41209,2009,93.4,,North America
12354,Mexico,2012,Male,Not applicable,Percent,6.41209,2008,92.9,,North America
12355,Mexico,2012,Male,Not applicable,Percent,6.41209,2007,92.8,,North America
12356,Mexico,2012,Male,Not applicable,Percent,6.41209,2006,91.7,,North America
12357,Mexico,2012,Male,Not applicable,Percent,6.41209,2005,91.6,,North America
12358,Mexico,2012,Male,Not applicable,Percent,6.41209,2004,91.0,,North America
12359,Mexico,2012,Male,Not applicable,Percent,6.41209,2002,90.3,,North America
12360,Mexico,2012,Male,Not applicable,Percent,6.41209,2000,90.5,,North America
12361,Mexico,2012,Male,Not applicable,Percent,6.41209,1990,87.6,,North America
12362,Mexico,2012,Female,Not applicable,Percent,4.39652,2011,93.5,,North America
12363,Mexico,2012,Female,Not applicable,Percent,4.39652,2010,93.1,,North America
12364,Mexico,2012,Female,Not applicable,Percent,4.39652,2009,93.4,,North America
12365,Mexico,2012,Female,Not applicable,Percent,4.39652,2008,92.9,,North America
12366,Mexico,2012,Female,Not applicable,Percent,4.39652,2007,92.8,,North America
12367,Mexico,2012,Female,Not applicable,Percent,4.39652,2006,91.7,,North America
12368,Mexico,2012,Female,Not applicable,Percent,4.39652,2005,91.6,,North America
12369,Mexico,2012,Female,Not applicable,Percent,4.39652,2004,91.0,,North America
12370,Mexico,2012,Female,Not applicable,Percent,4.39652,2002,90.3,,North America
12371,Mexico,2012,Female,Not applicable,Percent,4.39652,2000,90.5,,North America
12372,Mexico,2012,Female,Not applicable,Percent,4.39652,1990,87.6,,North America
12373,Mexico,2011,Female,Not applicable,Percent,3.47833,2011,93.5,,North America
12374,Mexico,2011,Female,Not applicable,Percent,3.47833,2010,93.1,,North America
12375,Mexico,2011,Female,Not applicable,Percent,3.47833,2009,93.4,,North America
12376,Mexico,2011,Female,Not applicable,Percent,3.47833,2008,92.9,,North America
12377,Mexico,2011,Female,Not applicable,Percent,3.47833,2007,92.8,,North America
12378,Mexico,2011,Female,Not applicable,Percent,3.47833,2006,91.7,,North America
12379,Mexico,2011,Female,Not applicable,Percent,3.47833,2005,91.6,,North America
12380,Mexico,2011,Female,Not applicable,Percent,3.47833,2004,91.0,,North America
12381,Mexico,2011,Female,Not applicable,Percent,3.47833,2002,90.3,,North America
12382,Mexico,2011,Female,Not applicable,Percent,3.47833,2000,90.5,,North America
12383,Mexico,2011,Female,Not applicable,Percent,3.47833,1990,87.6,,North America
12384,Mexico,2011,Male,Not applicable,Percent,4.988119999999999,2011,93.5,,North America
12385,Mexico,2011,Male,Not applicable,Percent,4.988119999999999,2010,93.1,,North America
12386,Mexico,2011,Male,Not applicable,Percent,4.988119999999999,2009,93.4,,North America
12387,Mexico,2011,Male,Not applicable,Percent,4.988119999999999,2008,92.9,,North America
12388,Mexico,2011,Male,Not applicable,Percent,4.988119999999999,2007,92.8,,North America
12389,Mexico,2011,Male,Not applicable,Percent,4.988119999999999,2006,91.7,,North America
12390,Mexico,2011,Male,Not applicable,Percent,4.988119999999999,2005,91.6,,North America
12391,Mexico,2011,Male,Not applicable,Percent,4.988119999999999,2004,91.0,,North America
12392,Mexico,2011,Male,Not applicable,Percent,4.988119999999999,2002,90.3,,North America
12393,Mexico,2011,Male,Not applicable,Percent,4.988119999999999,2000,90.5,,North America
12394,Mexico,2011,Male,Not applicable,Percent,4.988119999999999,1990,87.6,,North America
12395,Mexico,2011,All genders,Not applicable,Percent,4.247330000000001,2011,93.5,,North America
12396,Mexico,2011,All genders,Not applicable,Percent,4.247330000000001,2010,93.1,,North America
12397,Mexico,2011,All genders,Not applicable,Percent,4.247330000000001,2009,93.4,,North America
12398,Mexico,2011,All genders,Not applicable,Percent,4.247330000000001,2008,92.9,,North America
12399,Mexico,2011,All genders,Not applicable,Percent,4.247330000000001,2007,92.8,,North America
12400,Mexico,2011,All genders,Not applicable,Percent,4.247330000000001,2006,91.7,,North America
12401,Mexico,2011,All genders,Not applicable,Percent,4.247330000000001,2005,91.6,,North America
12402,Mexico,2011,All genders,Not applicable,Percent,4.247330000000001,2004,91.0,,North America
12403,Mexico,2011,All genders,Not applicable,Percent,4.247330000000001,2002,90.3,,North America
12404,Mexico,2011,All genders,Not applicable,Percent,4.247330000000001,2000,90.5,,North America
12405,Mexico,2011,All genders,Not applicable,Percent,4.247330000000001,1990,87.6,,North America
12406,Mexico,2010,All genders,Not applicable,Percent,4.99479,2011,93.5,,North America
12407,Mexico,2010,All genders,Not applicable,Percent,4.99479,2010,93.1,,North America
12408,Mexico,2010,All genders,Not applicable,Percent,4.99479,2009,93.4,,North America
12409,Mexico,2010,All genders,Not applicable,Percent,4.99479,2008,92.9,,North America
12410,Mexico,2010,All genders,Not applicable,Percent,4.99479,2007,92.8,,North America
12411,Mexico,2010,All genders,Not applicable,Percent,4.99479,2006,91.7,,North America
12412,Mexico,2010,All genders,Not applicable,Percent,4.99479,2005,91.6,,North America
12413,Mexico,2010,All genders,Not applicable,Percent,4.99479,2004,91.0,,North America
12414,Mexico,2010,All genders,Not applicable,Percent,4.99479,2002,90.3,,North America
12415,Mexico,2010,All genders,Not applicable,Percent,4.99479,2000,90.5,,North America
12416,Mexico,2010,All genders,Not applicable,Percent,4.99479,1990,87.6,,North America
12417,Mexico,2010,Male,Not applicable,Percent,5.8314699999999995,2011,93.5,,North America
12418,Mexico,2010,Male,Not applicable,Percent,5.8314699999999995,2010,93.1,,North America
12419,Mexico,2010,Male,Not applicable,Percent,5.8314699999999995,2009,93.4,,North America
12420,Mexico,2010,Male,Not applicable,Percent,5.8314699999999995,2008,92.9,,North America
12421,Mexico,2010,Male,Not applicable,Percent,5.8314699999999995,2007,92.8,,North America
12422,Mexico,2010,Male,Not applicable,Percent,5.8314699999999995,2006,91.7,,North America
12423,Mexico,2010,Male,Not applicable,Percent,5.8314699999999995,2005,91.6,,North America
12424,Mexico,2010,Male,Not applicable,Percent,5.8314699999999995,2004,91.0,,North America
12425,Mexico,2010,Male,Not applicable,Percent,5.8314699999999995,2002,90.3,,North America
12426,Mexico,2010,Male,Not applicable,Percent,5.8314699999999995,2000,90.5,,North America
12427,Mexico,2010,Male,Not applicable,Percent,5.8314699999999995,1990,87.6,,North America
12428,Mexico,2010,Female,Not applicable,Percent,4.1246,2011,93.5,,North America
12429,Mexico,2010,Female,Not applicable,Percent,4.1246,2010,93.1,,North America
12430,Mexico,2010,Female,Not applicable,Percent,4.1246,2009,93.4,,North America
12431,Mexico,2010,Female,Not applicable,Percent,4.1246,2008,92.9,,North America
12432,Mexico,2010,Female,Not applicable,Percent,4.1246,2007,92.8,,North America
12433,Mexico,2010,Female,Not applicable,Percent,4.1246,2006,91.7,,North America
12434,Mexico,2010,Female,Not applicable,Percent,4.1246,2005,91.6,,North America
12435,Mexico,2010,Female,Not applicable,Percent,4.1246,2004,91.0,,North America
12436,Mexico,2010,Female,Not applicable,Percent,4.1246,2002,90.3,,North America
12437,Mexico,2010,Female,Not applicable,Percent,4.1246,2000,90.5,,North America
12438,Mexico,2010,Female,Not applicable,Percent,4.1246,1990,87.6,,North America
12439,Mexico,2009,Female,Not applicable,Percent,4.8235,2011,93.5,,North America
12440,Mexico,2009,Female,Not applicable,Percent,4.8235,2010,93.1,,North America
12441,Mexico,2009,Female,Not applicable,Percent,4.8235,2009,93.4,,North America
12442,Mexico,2009,Female,Not applicable,Percent,4.8235,2008,92.9,,North America
12443,Mexico,2009,Female,Not applicable,Percent,4.8235,2007,92.8,,North America
12444,Mexico,2009,Female,Not applicable,Percent,4.8235,2006,91.7,,North America
12445,Mexico,2009,Female,Not applicable,Percent,4.8235,2005,91.6,,North America
12446,Mexico,2009,Female,Not applicable,Percent,4.8235,2004,91.0,,North America
12447,Mexico,2009,Female,Not applicable,Percent,4.8235,2002,90.3,,North America
12448,Mexico,2009,Female,Not applicable,Percent,4.8235,2000,90.5,,North America
12449,Mexico,2009,Female,Not applicable,Percent,4.8235,1990,87.6,,North America
12450,Mexico,2009,Male,Not applicable,Percent,6.83178,2011,93.5,,North America
12451,Mexico,2009,Male,Not applicable,Percent,6.83178,2010,93.1,,North America
12452,Mexico,2009,Male,Not applicable,Percent,6.83178,2009,93.4,,North America
12453,Mexico,2009,Male,Not applicable,Percent,6.83178,2008,92.9,,North America
12454,Mexico,2009,Male,Not applicable,Percent,6.83178,2007,92.8,,North America
12455,Mexico,2009,Male,Not applicable,Percent,6.83178,2006,91.7,,North America
12456,Mexico,2009,Male,Not applicable,Percent,6.83178,2005,91.6,,North America
12457,Mexico,2009,Male,Not applicable,Percent,6.83178,2004,91.0,,North America
12458,Mexico,2009,Male,Not applicable,Percent,6.83178,2002,90.3,,North America
12459,Mexico,2009,Male,Not applicable,Percent,6.83178,2000,90.5,,North America
12460,Mexico,2009,Male,Not applicable,Percent,6.83178,1990,87.6,,North America
12461,Mexico,2009,All genders,Not applicable,Percent,5.84772,2011,93.5,,North America
12462,Mexico,2009,All genders,Not applicable,Percent,5.84772,2010,93.1,,North America
12463,Mexico,2009,All genders,Not applicable,Percent,5.84772,2009,93.4,,North America
12464,Mexico,2009,All genders,Not applicable,Percent,5.84772,2008,92.9,,North America
12465,Mexico,2009,All genders,Not applicable,Percent,5.84772,2007,92.8,,North America
12466,Mexico,2009,All genders,Not applicable,Percent,5.84772,2006,91.7,,North America
12467,Mexico,2009,All genders,Not applicable,Percent,5.84772,2005,91.6,,North America
12468,Mexico,2009,All genders,Not applicable,Percent,5.84772,2004,91.0,,North America
12469,Mexico,2009,All genders,Not applicable,Percent,5.84772,2002,90.3,,North America
12470,Mexico,2009,All genders,Not applicable,Percent,5.84772,2000,90.5,,North America
12471,Mexico,2009,All genders,Not applicable,Percent,5.84772,1990,87.6,,North America
12472,Mexico,2008,All genders,Not applicable,Percent,5.98961,2011,93.5,,North America
12473,Mexico,2008,All genders,Not applicable,Percent,5.98961,2010,93.1,,North America
12474,Mexico,2008,All genders,Not applicable,Percent,5.98961,2009,93.4,,North America
12475,Mexico,2008,All genders,Not applicable,Percent,5.98961,2008,92.9,,North America
12476,Mexico,2008,All genders,Not applicable,Percent,5.98961,2007,92.8,,North America
12477,Mexico,2008,All genders,Not applicable,Percent,5.98961,2006,91.7,,North America
12478,Mexico,2008,All genders,Not applicable,Percent,5.98961,2005,91.6,,North America
12479,Mexico,2008,All genders,Not applicable,Percent,5.98961,2004,91.0,,North America
12480,Mexico,2008,All genders,Not applicable,Percent,5.98961,2002,90.3,,North America
